,label,text
776,34,how old are your pets
777,34,i must know what kinds of pets you have
778,34,what are the pet types you own
779,34,which animals do you have at home
780,34,do you have many kinds of pets at your house
781,34,the pets are all good
782,34,kind of what pets do you have
783,34,would you tell me what kind of pets you have
784,34,i gotta know what kinds of pets you have
785,34,"if you had to choose, would you choose a cat or a dog"
786,34,what are all your pets
787,34,can you tell me about the pets you have
788,34,are you a cat person
789,34,"which do you prefer, cats or dogs"
790,34,i want to hear about your pets
791,34,"on pets, what kind do you have"
792,34,are you a pet owner
793,34,do you like cat or dogs
794,34,how many different pets do you have
795,34,"think about if you could only say one or the other, which animal do you see yourself choosing, cats or dogs"
796,34,what sorts of pets do you own
797,34,pets you have what kind
798,34,are you currently a pet owner
799,34,would you say you like dogs more or cats more
800,86,how long does it take to make roast chicken
801,86,how long does it take pork to cook
802,86,"i want to bake brownies, how long do they bake for"
803,86,how long to reheat chinese food
804,86,what's the cooking time for chicken alfredo
805,86,how long do you need to put the cuish in for
806,86,how long should i wait before i can bake bread with homemade dough
807,86,how long will it take me to make baked chicken
808,86,when should i take an apple pie out
809,86,tell me how long i ought to spend preparing fajitas
810,86,how long does it take to cook roast beef
811,86,how long does this dish need to be in the oven
812,86,about how long should you cook a 10 pound turkey
813,86,how many minutes do i cook baked ziti
814,86,for how long should i bake the brownies
815,86,noodles need to cook for how long
816,86,how long should i boil noodles for
817,86,how long does it take to cook a pork chop
818,86,how long should i cook chicken thighs
819,86,how long does it take to make shrimp scampi
820,86,what's the time it takes to make a decent omelette
821,86,i need to know how long to do a pot roast in a slow cooker
822,86,if i cook the pizza at 400 degrees how long must it be in for
823,86,so how long do you think the chicken will take
824,86,how long should this be in the oven
825,86,how long to cook a frozen pizza
826,86,what's the preparation time for spaghetti
827,86,how long does it take to make lasagna
828,86,what amount of time do i need to cook lobster for
829,86,what's the prep time for a garden salad
830,86,how long do the brownies need to be in the oven
831,86,how long do i cook this dish of rice
832,86,how long am i supposed to cook pork loin
833,86,how long does it take to bake a pork loin
834,86,how long should i cook the asparagus for
835,86,what's the cooking time for the cake
836,86,how long should a cake bake
837,86,how long will it take to fix shepherd's pie
838,86,how much time do i need to make the chicken
839,86,how long should i cook a glazed ham
840,86,how long should i expect beef stroganoff to prepare
841,86,how long do you cook a hamburger for
842,86,how long should i cook a steak for
843,86,how long should i cook a ny steak
844,86,how long does it take to cook ham
845,86,i need the cooking length for a turkey
846,86,how long do noodles need to cook
847,86,what is the duration of time cookies should be in the oven
848,86,how long to i bake the brownies
849,86,how long do i need to make lasagne
850,21,which song is playing now
851,21,what is this song
852,21,what's this song called
853,21,help me to know what song is playing
854,21,what is the title of this tune
855,21,can you tell me what this song is
856,21,who is this song that's on the stereo
857,21,what is playing
858,21,what's the name of this tune
859,21,what's the name of this song i'm listening to
860,21,what band is this
861,21,what is that song that's playing
862,21,what's the artist's name of this song
863,21,what is the song that's playing
864,21,what is the song that is currently playing
865,21,what's the current song that we are listening at this time
866,21,what's the song currently playing
867,21,whats the title of this song
868,21,what's the name of what's playing on my speakers
869,21,i'd like to know this song's name
870,21,what music is playing on the the bluetooth now
871,21,i am needing to know what song is playing
872,21,whats the name of the playing song
873,21,can you look up the name of this song
874,21,which song is playing
875,21,tell me the name of the song that is playing
876,21,tell me the title of this song
877,21,do you know the name of this song
878,21,what is the current song
879,21,can you tell me the name of this song
880,21,what's song am i hearing
881,21,what's the now playing song that we are listening to
882,21,do you know what this song is
883,21,what am i hearing on the speakers now
884,21,i need to know this song's name
885,21,can you tell me this song
886,21,can you tell me the mane of the song playing
887,21,what is the track title of the song playing
888,21,who sings this song
889,21,whats the title of this
890,21,what's the name of the current song
891,21,i'd like to know what this song is
